temperature,pressure,level,flow,fault_type
167.31295518951987,6.293440425803424,64.4880925997561,37.78257537159799,NORMAL
154.2315093772401,5.4825708235247275,61.555851539081,35.224651177085775,NORMAL
157.08643382695456,5.7943945720924885,69.67034446082951,35.890758272179774,NORMAL
159.92573595589164,6.191510260418998,60.07071424434383,4.510095503982769,LOW_FLOW
153.25088455747766,5.229010052173452,61.19949279460376,32.536105516191505,NORMAL
166.83568291566743,6.856887805084622,66.28521426480337,39.40645524947125,NORMAL
169.12362967796062,12.44342958298889,69.9234459624789,45.39757627146169,HIGH_PRESSURE
168.14261974607936,7.601215000457203,70.96336116707832,42.49500232333854,NORMAL
163.16336601751883,7.301616226180936,76.68957202768402,3.9129305119643476,LOW_FLOW
159.51805754256782,6.329598146089467,63.78687913734326,33.683885607638025,NORMAL
159.19313423450288,5.59535818208821,69.65749577387871,32.29989380006625,NORMAL
152.456556668556,5.298384563344581,62.20370590065126,41.337595551087375,NORMAL
163.2849991223591,5.768264627969543,62.038904180426485,28.59848355236136,NORMAL
174.32537671907056,5.649075865097205,61.171681516113466,37.21645431451693,NORMAL
156.66706873381827,7.034057815178424,69.20300489237546,8.038828796515702,LOW_FLOW
159.71144723354288,5.867179407195521,65.37494815956414,36.64003020705863,NORMAL
156.78215522649873,5.2812259042585445,59.655394065453535,38.45592900154222,NORMAL
175.4633249902387,4.44044732292831,63.33341470394201,38.26995073644889,NORMAL
162.68875295317872,6.069947959621332,59.02803103728714,34.048295414669525,NORMAL
151.72322529338877,6.847927636332098,69.98533943465631,35.212654212850886,NORMAL
166.72275034631,5.837226760387292,59.83068158663068,41.55495197147276,NORMAL
176.75010995723665,6.122604592170042,63.33124569380942,38.093887624643436,NORMAL
233.4009173959218,7.16761789251416,62.63665849858239,34.44367067572032,HIGH_TEMPERATURE
172.26714637813845,6.322157271244402,71.36410401864545,35.702232267839705,NORMAL
158.6345692666353,5.841993764886255,63.17868368613689,43.18760635885812,NORMAL
220.77127633735716,8.017919738413404,62.11660180682877,40.15849285581813,HIGH_TEMPERATURE
180.48304946823288,6.226757749460213,58.87510955370925,38.27644246410353,NORMAL
154.94413059704522,4.164842254667075,56.97410926395472,36.84406620371173,NORMAL
164.48903531900405,5.228901853688636,69.2510752605824,32.00988815718912,NORMAL
213.83887895260938,7.454403500359541,76.23088915119979,39.20465682750605,HIGH_TEMPERATURE
161.89093455146545,5.042055996534329,72.85125436805934,43.248646486352065,NORMAL
220.25190990343782,8.156083084170694,67.56053290952548,37.89113262859859,HIGH_TEMPERATURE
166.7207850865523,5.74790335549609,68.61301348305008,36.28783480306663,NORMAL
164.26614064952605,5.766300017333606,7.259747800621462,38.41977566299076,LOW_LEVEL
153.1156867238218,5.47771560457106,71.48129206468404,37.717859865350995,NORMAL
229.09433755548648,6.779266640739131,69.94928715939723,36.421307618413344,HIGH_TEMPERATURE
163.5666720542927,6.935516884178191,67.7251714426735,36.4812801129744,NORMAL
152.4635339981165,6.003878589954258,72.29308423648509,38.05059049786613,NORMAL
153.29246398530398,6.607513270045579,71.9155727053462,33.639462564426516,NORMAL
152.47392742255587,6.249999347100211,65.67397802072574,37.296506768863374,NORMAL
160.7644845810714,5.870072345635065,68.74122671414328,41.4614183907457,NORMAL
151.97947300424767,4.814777693127969,8.73197574697132,41.15567822023901,LOW_LEVEL
163.95580553947997,13.26952740015697,54.012047035783674,39.33263308740974,HIGH_PRESSURE
229.55326252623482,8.49483483502886,66.01951317628085,37.70189153253425,HIGH_TEMPERATURE
166.46673771198738,5.12267443968486,66.52314517009171,38.08814809104108,NORMAL
229.0167122455676,7.317883866116266,60.995398320516145,42.71357485015772,HIGH_TEMPERATURE
160.0111799229651,5.326814200872482,65.4293070958162,34.70920164541443,NORMAL
152.51037662248896,5.974557713433167,65.36264026317984,39.127899823475396,NORMAL
164.00952564536271,6.710732277067297,65.41092176033878,38.065948191715954,NORMAL
159.64872527997264,5.45048571631319,61.40069985005301,39.80133291583763,NORMAL
176.73745000567234,5.984804078078608,71.0739223827476,36.87402012392675,NORMAL
220.10320288093777,7.479379275367744,63.00669935613412,31.466907311358113,HIGH_TEMPERATURE
219.65970494022912,7.918117634532385,68.28170131914479,37.627627306660614,HIGH_TEMPERATURE
167.5527586721886,8.0,63.940425700445424,44.48257405399739,NORMAL
164.70271372052895,5.2001040780954035,54.623288682014085,39.12498546082315,NORMAL
158.47338681612453,5.928434990426501,72.89355885652999,34.049087310559585,NORMAL
170.0501978409726,4.9773163748514015,55.81959232233501,40.280121930559254,NORMAL
158.8301586701229,5.821489043138097,65.96554900727413,41.27971154706408,NORMAL
158.57863337049642,6.577629103633527,15.325944359832146,34.11143511327968,LOW_LEVEL
166.69168121891133,6.230522412361804,56.54693798461997,41.33202749546692,NORMAL
173.8479469592584,6.260237348387005,64.5045070406594,34.24876654848211,NORMAL
162.5252276822381,5.520127871002864,65.67557551542103,36.24391308619098,NORMAL
177.34324012862874,6.870621719782337,14.598767989326046,38.75741851988906,LOW_LEVEL
150.42433416345537,6.715225761356198,62.27488660041615,39.59940321112522,NORMAL
153.9506885480738,5.823472092867754,66.18482332034058,38.90863674928847,NORMAL
168.03750064491186,5.822766618223916,64.72003504150966,30.929506688730015,NORMAL
169.6271855841347,4.554945193110543,62.57591988750827,39.15955380629736,NORMAL
168.8001572272634,4.0,12.601246782294691,36.54755525671416,LOW_LEVEL
173.79347195028248,5.769858980729814,68.33272446585502,41.51374119567518,NORMAL
222.51395015558344,7.967579946299466,69.93548870692024,37.57262937218624,HIGH_TEMPERATURE
172.73185723137098,6.315428767179207,9.974203979222324,43.13765277042715,LOW_LEVEL
172.81332295982503,5.771580581170129,61.18426908640249,33.90224052726529,NORMAL
162.86869172739858,5.9353492552134846,60.76049097112598,40.092864567297774,NORMAL
161.35075043107713,6.902933868733169,63.79114252100622,40.799770304690774,NORMAL
164.12212654695853,5.323670239549294,67.6951112132252,31.39237991625365,NORMAL
168.5396368397577,6.735373554934551,59.58910391884407,34.48200287219956,NORMAL
164.4773543752203,7.037730320995611,64.28282515624842,8.052161195991808,LOW_FLOW
164.15820692599303,5.774689102867039,61.02871327700365,32.773106027214894,NORMAL
146.245253532649,6.591199601801535,56.31678943783379,35.862972569909296,NORMAL
178.78263906695247,6.458728182205425,66.7580222271148,39.621548105136974,NORMAL
158.23471173786123,6.892213465766938,66.24940113163397,36.25297781479942,NORMAL
169.07918598781228,6.2209068779381544,60.683613538953225,37.49464788535126,NORMAL
216.547378760113,8.002151008863308,66.96835046926174,38.45324557213916,HIGH_TEMPERATURE
173.54214362233688,12.52705645026631,66.0388603280506,33.90395700564455,HIGH_PRESSURE
156.44198070968247,5.946660742896137,61.84006464100412,39.56405314878384,NORMAL
225.58575162455818,7.114236924309738,70.45455650326281,35.34041511045388,HIGH_TEMPERATURE
174.05476409404554,11.562883162269353,61.853249525628655,38.56468611350968,HIGH_PRESSURE
162.5464216973925,6.997555532837811,66.68198132814436,39.541300484270366,NORMAL
184.05664008521944,10.711867209273676,62.85143041298038,33.01889826003486,HIGH_PRESSURE
165.9194712926481,6.914399770563512,60.507705702112816,38.5686118043581,NORMAL
157.30327106926697,6.64720274961663,63.70604225206217,37.2610588292533,NORMAL
152.9799723516728,5.480271307703495,63.610621464218674,40.81667782617104,NORMAL
169.34075570633567,5.626456025588455,66.08660813740525,35.44883509982408,NORMAL
164.55243654363787,5.423319863865442,76.10996144592264,35.69318838236203,NORMAL
217.6625284528733,7.8778006289233415,63.98328915379147,38.116549056771554,HIGH_TEMPERATURE
156.78881236707846,7.023762132833984,65.85994374963103,38.92976952379804,NORMAL
158.95567425007576,5.516819975126734,59.07848327850828,39.46506228531943,NORMAL
173.50109594901502,5.270943782171695,4.812178961699806,38.096627890730545,LOW_LEVEL
174.64538516153564,6.647157187819859,66.71595377895679,38.70961423462105,NORMAL
173.61018165119748,12.490357361330593,63.81438989012682,35.535937054343435,HIGH_PRESSURE
171.89406795362694,5.7700907547668425,69.07065282716623,41.78215184893734,NORMAL
185.0,5.385212426081997,15.989404926753721,35.79683197825201,LOW_LEVEL
166.48260519532306,5.729468989098164,66.54425279151882,34.94733374294454,NORMAL
171.6539867263926,4.690948017245952,11.534821874385734,43.27687436189622,LOW_LEVEL
169.09210961535354,5.5686479278171035,61.82042889304346,41.6867633457111,NORMAL
153.99269129118758,5.539619723845272,61.75171224795932,39.56066219546518,NORMAL
162.56551864408166,5.977034183154002,67.71863077394339,41.75242796533558,NORMAL
154.80305278387596,5.418511584378759,68.75478152494591,38.14955422569762,NORMAL
171.30681789626993,5.518640943999337,13.277572096759652,32.77868855267508,LOW_LEVEL
219.46103344111637,8.314074111171982,63.71191280740761,37.171555823694916,HIGH_TEMPERATURE
177.00346285115367,11.528768736263805,68.2181800030187,41.47336729649193,HIGH_PRESSURE
160.86415751065488,6.0248954579714695,65.28411576481639,4.88953589997833,LOW_FLOW
169.04573585251407,6.015001074861929,7.549489784572555,40.29614806542688,LOW_LEVEL
158.55556769185128,7.887465833788601,11.126705064277969,36.411653249150774,LOW_LEVEL
160.51640952164502,5.6316560528441055,63.4121828263693,36.144397087524624,NORMAL
161.11044695440762,5.418044010841887,62.85391273863981,41.65410005547561,NORMAL
217.45179967272807,8.28507701292123,61.052312695380245,41.897790325965694,HIGH_TEMPERATURE
173.20636918516738,4.755040511189623,10.203804005772044,33.244322377102506,LOW_LEVEL
170.09976722120896,5.191790069901573,72.1469632005066,39.01756960738293,NORMAL
215.12839960327292,8.236228970880921,62.03627839393496,43.25088341785391,HIGH_TEMPERATURE
162.00163940167934,5.897555193311671,71.25952605917979,42.48523407134893,NORMAL
225.58073859394477,7.2087725721204,74.21161400725111,37.72290091722386,HIGH_TEMPERATURE
165.9358418721911,5.995067421625161,59.25665817047492,36.79774525252382,NORMAL
173.0097616724159,11.587712155325866,72.09342420826677,38.736726270815495,HIGH_PRESSURE
163.17976467709423,6.333954313651148,68.55251206831821,34.77743915911218,NORMAL
171.2362353661716,5.417500668618245,57.27962617010413,40.20084610888095,NORMAL
158.34591060589753,5.475422953359664,61.53024618292938,33.88698318115648,NORMAL
165.14270634961264,11.508967087583612,62.175469444259996,35.894221641354015,HIGH_PRESSURE
160.66719758852864,6.327284854382796,65.06381239326763,35.41455586107072,NORMAL
161.06202328987692,4.552593947763433,61.61242630114785,36.81908511309237,NORMAL
179.87595846098648,4.715010916701028,56.78507719906789,34.72835957646095,NORMAL
159.0853368742597,6.175529026282427,8.456188632984253,34.750549321832835,LOW_LEVEL
160.66396877179224,6.992133368404046,62.396665176954016,37.42870539910694,NORMAL
222.62036645586653,8.415511264995784,70.32057307959792,40.046256964429844,HIGH_TEMPERATURE
159.1248979408696,7.020450686297981,61.0432396646229,35.762739258455014,NORMAL
163.83351633528946,5.8839645583422895,61.949374794959674,38.32701196873878,NORMAL
177.28604793596793,6.160278954965073,62.5626164063967,36.094980412438574,NORMAL
228.82502772553983,8.415906779993609,71.04721179968215,42.90545478205156,HIGH_TEMPERATURE
189.8388615153622,11.71536463881855,68.42695427986543,38.65661461552482,HIGH_PRESSURE
166.23791180283914,5.321006235359373,61.5892595236383,7.079762486353335,LOW_FLOW
235.38133486883962,6.986263786074115,68.55964633689555,36.0973446993153,HIGH_TEMPERATURE
171.5223638278203,5.872007497937746,9.076171732642756,32.566895728222725,LOW_LEVEL
161.56421883284398,6.131685150936851,74.27127703339812,37.947090049903174,NORMAL
149.81651585198802,6.293314422700586,64.45811578022926,38.728375433285365,NORMAL
165.43002050392403,5.766280621804513,65.93961296957576,41.337343589798536,NORMAL
160.00317273427856,7.0142538173255975,67.42112953876448,42.224991065892866,NORMAL
174.64682896710588,7.431376273933652,70.064045771018,36.943294643016024,NORMAL
187.18076308683783,10.987547711472823,60.34592902627405,39.55458272719548,HIGH_PRESSURE
170.6958161839284,6.315860569865283,72.95702905861118,38.68151651172644,NORMAL
166.34564645689005,5.437854399005042,62.787865965342654,39.31170363159551,NORMAL
151.419021523855,4.929137556653502,64.69659841645358,34.34279930763475,NORMAL
168.55953650035698,6.993968905637726,68.09829113674188,41.1090256621039,NORMAL
160.61541653404143,5.64055262416136,56.693640486134335,37.6561065756523,NORMAL
167.225149811637,5.7647127781615595,73.98389761895713,40.63120729250365,NORMAL
159.4468915108347,4.837305677695085,63.22695492091302,35.13601294647818,NORMAL
172.26450274814388,5.763513868054816,65.81481060662493,40.230077864174454,NORMAL
171.18761040376603,6.053104722365392,9.599684739127058,43.03060346043519,LOW_LEVEL
154.77529309830558,7.513359246831952,62.059681229396446,36.323524284601,NORMAL
164.2940363976552,6.286479724029004,63.17529768133512,39.75686595769679,NORMAL
172.8893923831257,4.99637476631425,59.69917564103498,39.96838474792286,NORMAL
166.64432314276976,5.663789426772258,16.179974582999186,32.70017686353194,LOW_LEVEL
166.60680237820745,5.6345226624990685,60.85719982429773,36.4326153306226,NORMAL
169.40161996821152,6.113464265991189,56.753890808706345,35.16598600945609,NORMAL
190.37132261572364,10.967098420520246,67.03438864259174,29.755071958046557,HIGH_PRESSURE
145.48600289141908,5.491895170254742,69.53359714770092,32.4477771576778,NORMAL
166.29329909103643,7.234352572411031,56.226917637158145,40.43724875492592,NORMAL
166.88455896511914,6.760961032476704,63.44425284760322,40.88967001899102,NORMAL
171.618021209124,6.961161692824308,64.43128381446093,40.38566914053529,NORMAL
232.77306407794464,8.543434304535936,66.58727967435995,34.72435674872091,HIGH_TEMPERATURE
174.9052824119188,6.85050281335736,67.63353347244447,37.2750655782215,NORMAL
165.5647166033387,6.175174282961273,59.24505045631514,40.643688655160396,NORMAL
175.69918485954196,6.837548934730403,55.813950023360164,36.87872913854267,NORMAL
165.3979253235568,6.787320939231215,60.051736767857996,39.593128398522445,NORMAL
157.68355962564863,5.918046337242996,69.23656020902915,37.80096016742738,NORMAL
173.51449748997746,6.162699329843061,71.21700527520757,44.36442365416924,NORMAL
158.45201918071692,6.466633040273986,65.52768778602515,43.431061644852676,NORMAL
184.06081826147258,4.847939179537691,65.50391795905028,39.24804989115128,NORMAL
168.5143795809788,5.7571468838268,60.21842321632175,8.849653336511224,LOW_FLOW
164.64382254567587,11.722847990539044,67.80482413306012,40.8489424545083,HIGH_PRESSURE
162.1354986434306,5.359643216377292,61.21677550466892,39.2823892274506,NORMAL
169.54727619659855,4.696406122391267,65.22653411742371,41.05371144554756,NORMAL
163.2621907342506,5.974814912665953,67.7692909817516,38.14693583750997,NORMAL
150.3079183809994,6.471330416240239,59.38786731151358,40.60031886310102,NORMAL
175.4764054788842,5.532994640362141,62.20556438559177,38.34492552668778,NORMAL
178.45281701903684,6.252862483371501,9.220629452020598,39.703040120148074,LOW_LEVEL
175.96250119444417,7.084489116643433,73.2307255045965,2.7245063867051975,LOW_FLOW
145.3930229716793,5.275949560934411,76.05601287128113,41.86657101731003,NORMAL
173.07279842987205,6.588509199719293,68.4579600880364,41.066907046076984,NORMAL
180.0151017716122,10.84851518051607,56.232565204579906,38.80166029459069,HIGH_PRESSURE
185.0,5.030511815071978,59.50199856060046,32.42097052753204,NORMAL
171.2221391126794,6.316577885891535,65.74951648695306,36.69863061497927,NORMAL
165.09373134175493,6.58127842437528,68.24214465407022,38.17433952240162,NORMAL
164.67389979091652,7.562250301844674,63.28173361788479,43.94265920126589,NORMAL
149.81748400080178,4.929429753934205,59.30267888425594,36.59592563288038,NORMAL
160.82941665090172,5.387423250463713,68.59780915798967,43.81557662702104,NORMAL
156.8350158438933,6.408467564283339,66.2635098540343,39.96726487045427,NORMAL
161.9756856661482,5.866496085534328,66.04339262182715,38.60767518713443,NORMAL
152.1983532076522,6.170994797593136,61.25792829162808,39.064066173419185,NORMAL
168.6750861737329,5.420012092596479,61.49680566076732,39.893567582245055,NORMAL
162.73763400681943,6.306262399356981,61.5390130674002,34.72769494196492,NORMAL
216.5806257105994,7.970269088228516,68.40182460846226,40.47520728824617,HIGH_TEMPERATURE
168.94534653049308,11.529662996497917,64.77813820224091,38.87986658385306,HIGH_PRESSURE
169.81516518885152,6.005048723983545,67.39319658329904,32.26871394083981,NORMAL
167.24965164738325,5.645856670962144,58.4403546939331,35.013199843295496,NORMAL
176.78889113802475,5.9597117362738565,72.48871939066815,42.036836859242776,NORMAL
228.05226904989192,7.7520237825662175,61.123684349338944,38.10584529455465,HIGH_TEMPERATURE
171.449003656599,12.805058735648926,54.48680503093807,36.74508000889218,HIGH_PRESSURE
172.74992425538846,4.880047620328815,57.937497996923504,35.65520594403244,NORMAL
167.28660911682033,5.533833322968496,57.728536017404956,34.569546963054606,NORMAL
175.97873874293214,5.986237869040439,69.39075955961911,44.05980580639847,NORMAL
168.65700143161843,6.407851007801306,67.16491764125776,4.28331023070187,LOW_FLOW
174.82736649824122,5.720724657271158,65.31143104245307,39.362838361563554,NORMAL
155.69220960166183,6.819046482953759,65.94317852039883,38.27422931948445,NORMAL
159.8253885713467,7.9637184336721685,67.7828688956126,6.197790045268673,LOW_FLOW
173.20805803766052,11.082363551787331,63.805880829255166,38.44054537522593,HIGH_PRESSURE
175.4285205424647,6.9135073421924975,68.93431119921131,44.76723145739992,NORMAL
168.3031311617792,6.924353295237668,63.175031566406446,34.859255270486464,NORMAL
174.58227591592777,7.082587751857053,53.10272517791048,7.497733001826109,LOW_FLOW
164.93818975115454,5.877418133129949,71.08670640703596,41.930532792280275,NORMAL
180.0470104560628,6.4218387704158255,67.0455509956502,41.74007314069627,NORMAL
166.7224210395321,5.856337479643843,67.82905786043413,41.28614810372018,NORMAL
163.74689681873528,6.711426241778489,65.19643410785275,40.03219964107761,NORMAL
175.94325960576776,4.881800665183406,59.27563637183077,37.995053952803765,NORMAL
160.89391582029216,6.062318056351746,10.540922048471279,43.53901298606002,LOW_LEVEL
157.7154009286284,6.708969593636761,54.31993225280326,38.09515439887343,NORMAL
152.21558099778628,6.360348965873687,69.0731425680816,36.92213466491672,NORMAL
149.08665942962182,5.3277173876022035,61.61145121326969,36.089021305936384,NORMAL
163.1105575821388,5.944718073287766,70.77539986099276,32.75479720321003,NORMAL
226.32402138419494,7.358894556765255,64.78043203580397,37.52833614082756,HIGH_TEMPERATURE
173.46842252913453,5.558230384969116,58.86074934743293,39.50245766629675,NORMAL
165.3001858587168,4.791124160096474,72.56609360724691,41.478043129983,NORMAL
157.85345366525863,6.920471014796153,72.2272401218527,9.065955142939503,LOW_FLOW
160.15999429753015,5.527746247272374,61.64434464144746,40.15452686808422,NORMAL
160.13306003276784,4.695940916517375,62.6648705246012,34.469239663855895,NORMAL
171.97580399775205,4.644667447818357,65.23527610451762,34.72869903598728,NORMAL
162.6214130984189,6.008652792333682,67.47220774606438,39.534267703177605,NORMAL
147.28650103165597,4.877899942930093,65.03912397124732,35.742790878309435,NORMAL
157.9500924205116,5.912398087902188,59.58632058987998,34.859425113895206,NORMAL
220.8057929628977,9.150095129871529,68.9941522530214,40.89235393611936,HIGH_TEMPERATURE
173.32589314700638,6.338198703135748,4.623537066526454,41.90955229315357,LOW_LEVEL
160.37684713537874,6.326544971724655,62.21676392854146,39.25854286534011,NORMAL
177.9605624730884,7.151732867738573,68.96904244920681,36.882756336222535,NORMAL
154.47469155780453,5.757034772519371,70.42179978163476,39.94725530928036,NORMAL
172.78233889148592,7.28681866578075,71.63892440566556,42.30524005400211,NORMAL
168.14701496203278,7.567652015750616,65.60482230351361,42.1742025817986,NORMAL
169.29037575344714,5.414076442743276,62.942865556868654,43.18752957571817,NORMAL
168.9039309664367,5.932676451206711,55.959042108367235,38.34607614488956,NORMAL
155.52992722351843,5.7327391849359755,64.45040341295119,37.96848626712825,NORMAL
160.23128880275067,6.15317355973276,62.94720043082799,41.042911061542775,NORMAL
159.9433134175287,5.473365613773227,72.24310942281961,32.286146309355345,NORMAL
176.38476119609297,5.908228000831293,64.10080356549295,34.123280589674614,NORMAL
167.36880471698618,7.152005829532746,55.23297737135313,35.64858982023987,NORMAL
158.67572440221664,5.352387494286946,66.14025748512621,36.61547441481138,NORMAL
176.50964385887386,5.936372701942503,71.92052923252962,35.86573574615054,NORMAL
166.1675063531582,5.682369585666078,57.793833333179904,34.20877619443629,NORMAL
167.9162759122661,6.100310818053387,53.98887275463167,36.94875393154064,NORMAL
146.30350695775905,5.884799806203511,10.720725562153063,36.64863746565964,LOW_LEVEL
155.36621867194845,6.187999906626039,69.90796286898843,6.822561587237636,LOW_FLOW
167.84608694975083,6.664909286231441,13.005684696588487,37.35888728508607,LOW_LEVEL
168.6542019004593,5.31116603388657,57.2420499875121,35.337911084434374,NORMAL
155.92983179664216,5.553762985477992,67.69451970557434,39.88000571480985,NORMAL
154.06008481302177,4.891579179772207,18.0,42.47895017970223,LOW_LEVEL
180.20432204347287,6.000232137679448,70.6240901315292,36.99446069125276,NORMAL
172.46111074392897,5.961480423526793,72.64133183604493,40.9307217924569,NORMAL
153.4231002206153,5.823069616625903,65.39401120236221,36.33779739521439,NORMAL
146.95859553220765,6.004966132727928,66.58053225212193,35.50884342786897,NORMAL
168.19083802290962,6.169423105166026,9.026979326942554,38.184052590465086,LOW_LEVEL
158.73456110627865,5.737862677359927,62.725213760880294,36.25647921897697,NORMAL
149.94885343568671,6.267839364982871,12.39146609920217,34.91833559836388,LOW_LEVEL
159.43456704386654,6.524271648738994,64.78607213187365,35.87488894505521,NORMAL
168.07298970990158,7.923871806355206,68.96027241073773,11.23538486001764,LOW_FLOW
169.37697844351473,5.7877646526341735,62.081536612554,40.11991185783512,NORMAL
160.3073193194328,7.43626892915727,66.71684502867409,33.965300910798526,NORMAL
